,Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
2658,65.0,1,True,True,True,Golestan,360000000.0,12000.0
2659,102.0,1,False,True,False,Islamshahr,1650000000.0,55000.0
2660,75.0,2,True,True,True,Southern Janatabad,2700000000.0,90000.0
2661,150.0,5,True,True,False,Shahr-e-Ziba,10700000000.0,356666.67
2662,60.0,1,True,True,True,Parand,390000000.0,13000.0
2663,72.0,1,True,True,True,Elahieh,8250000000.0,275000.0
2664,93.0,2,False,False,False,Pirouzi,5500000000.0,183333.33
2665,106.0,2,True,True,True,Gholhak,6400000000.0,213333.33
2666,48.0,1,False,True,False,Shahedshahr,210000000.0,7000.0
2667,75.0,2,True,True,False,Southern Janatabad,2100000000.0,70000.0
2668,163.0,2,True,True,True,Farmanieh,9780000000.0,326000.0
2669,138.0,3,True,True,True,Kahrizak,1242000000.0,41400.0
2670,119.0,2,True,True,True,Shahran,4000000000.0,133333.33
2671,65.0,2,True,True,True,Abazar,2500000000.0,83333.33
2672,57.0,1,False,False,True,Pakdasht,450000000.0,15000.0
2673,74.0,2,False,True,True,Telecommunication,780000000.0,26000.0
2674,119.0,3,True,True,True,Shahran,5500000000.0,183333.33
2675,75.0,2,False,True,True,Parand,280000000.0,9333.33
2676,68.0,1,False,False,False,Islamshahr,815000000.0,27166.67
2677,180.0,4,True,True,True,Northern Chitgar,2720000000.0,90666.67
2678,70.0,1,True,True,True,Hakimiyeh,2310000000.0,77000.0
2679,58.0,1,False,False,False,Parand,255000000.0,8500.0
2680,60.0,1,True,True,True,Qasr-od-Dasht,1985000000.0,66166.67
2681,88.0,2,False,True,False,Air force,2500000000.0,83333.33
2682,82.0,2,True,True,True,Shahran,2800000000.0,93333.33
2683,63.0,1,True,True,True,Ray,1134000000.0,37800.0
2684,120.0,3,True,True,True,Northern Chitgar,1750000000.0,58333.33
2685,56.0,1,False,False,False,Republic,1900000000.0,63333.33
2686,75.0,2,True,False,True,Saadat Abad,3850000000.0,128333.33
2687,60.0,1,False,True,False,Golestan,420000000.0,14000.0
2688,50.0,2,True,True,True,Persian Gulf Martyrs Lake,330000000.0,11000.0
2689,253.0,5,True,True,False,North Program Organization,30360000000.0,1012000.0
2690,111.0,2,True,True,True,East Ferdows Boulevard,3990000000.0,133000.0
2691,105.0,3,True,True,True,North Program Organization,5985000000.0,199500.0
2692,92.0,1,True,True,True,Niavaran,6300000000.0,210000.0
2693,350.0,4,True,True,True,Gheitarieh,35000000000.0,1166666.67
2694,100.0,2,True,True,True,Mirza Shirazi,4100000000.0,136666.67
2695,150.0,3,True,True,True,Northern Chitgar,2240000000.0,74666.67
2696,94.0,2,False,True,False,Northren Jamalzadeh,2400000000.0,80000.0
2697,140.0,3,True,True,True,Northren Jamalzadeh,6700000000.0,223333.33
2698,65.0,4,True,True,False,Yousef Abad,8500000000.0,283333.33
2699,84.0,2,True,True,True,Northren Jamalzadeh,2600000000.0,86666.67
2700,114.0,2,True,True,True,Mehran,6840000000.0,228000.0
2701,114.0,2,True,True,True,Northren Jamalzadeh,5500000000.0,183333.33
2702,40.0,1,True,False,True,Northren Jamalzadeh,1500000000.0,50000.0
2703,82.0,2,False,False,True,Parand,353000000.0,11766.67
2704,87.0,2,True,True,True,Koohsar,2350000000.0,78333.33
2705,86.0,2,False,False,True,Parand,470000000.0,15666.67
2706,500.0,5,True,True,False,Gandhi,70000000000.0,2333333.33
2707,61.0,1,False,True,False,Shahr-e-Ziba,1490000000.0,49666.67
2708,96.0,2,True,True,True,Shahr-e-Ziba,5280000000.0,176000.0
2709,90.0,2,True,True,True,Shahran,3400000000.0,113333.33
2710,135.0,3,True,True,True,Northren Jamalzadeh,6000000000.0,200000.0
2711,58.0,1,False,False,True,Parand,295000000.0,9833.33
2712,114.0,2,True,True,True,Gholhak,7550000000.0,251666.67
2713,75.0,2,False,False,False,Parand,380000000.0,12666.67
2714,90.0,2,True,True,True,Northren Jamalzadeh,3450000000.0,115000.0
2715,90.0,2,True,True,True,Shahr-e-Ziba,2900000000.0,96666.67
2716,90.0,2,True,True,True,Shahr-e-Ziba,2900000000.0,96666.67
2717,100.0,2,True,True,True,Narmak,3800000000.0,126666.67
2718,82.0,2,True,True,True,Si Metri Ji,1600000000.0,53333.33
2719,58.0,2,True,True,False,Andisheh,754000000.0,25133.33
2720,70.0,2,True,True,True,Karimkhan,3200000000.0,106666.67
2721,110.0,0,True,True,True,Parand,102000000.0,3400.0
2722,303.0,5,True,True,False,Argentina,33330000000.0,1111000.0
2723,83.0,2,False,False,True,Parand,500000000.0,16666.67
2724,75.0,2,True,True,True,Parand,250000000.0,8333.33
2725,114.0,2,True,True,True,Mehran,6840000000.0,228000.0
2726,60.0,2,True,True,False,Central Janatabad,2100000000.0,70000.0
2727,54.0,1,False,False,False,Parand,260000000.0,8666.67
2729,75.0,2,True,True,True,Parand,390000000.0,13000.0
2730,78.0,2,True,False,True,Parand,400000000.0,13333.33
2731,78.0,2,False,False,True,Parand,395000000.0,13166.67
2732,95.0,2,True,True,True,Marzdaran,4085000000.0,136166.67
2733,100.0,2,True,True,True,Ostad Moein,3150000000.0,105000.0
2734,75.0,2,False,True,True,Parand,397000000.0,13233.33
2735,114.0,2,True,True,True,Seyed Khandan,6840000000.0,228000.0
2736,50.0,1,False,False,False,Malard,250000000.0,8333.33
2737,75.0,2,True,False,True,Feiz Garden,2700000000.0,90000.0
2738,105.0,2,True,True,True,Afsarieh,2400000000.0,80000.0
2739,141.0,3,True,True,True,Shahrake Quds,2115000000.0,70500.0
2740,74.0,2,False,True,False,Pirouzi,1600000000.0,53333.33
2741,38.0,1,True,True,False,Fallah,650000000.0,21666.67
2742,80.0,1,True,True,True,Gheitarieh,850000000.0,28333.33
2743,102.0,2,True,True,True,Safadasht,938400000.0,31280.0
2744,110.0,2,True,True,True,Niavaran,10640000000.0,354666.67
2745,98.0,2,False,False,False,Shahrake Qods,830000000.0,27666.67
2746,57.0,1,True,True,True,Ostad Moein,1600000000.0,53333.33
2747,45.0,1,False,True,True,Si Metri Ji,890000000.0,29666.67
2748,105.0,2,True,True,True,Jeyhoon,2500000000.0,83333.33
2749,135.0,2,True,True,False,Rudhen,3500000000.0,116666.67
2750,65.0,1,False,False,True,Saadat Abad,3490000000.0,116333.33
2751,88.0,2,False,True,True,Shahrake Quds,750000000.0,25000.0
2752,110.0,2,True,True,True,West Ferdows Boulevard,5050000000.0,168333.33
2753,63.0,2,True,True,True,Northren Jamalzadeh,2600000000.0,86666.67
2754,94.0,2,False,True,False,Northren Jamalzadeh,2400000000.0,80000.0
2755,45.0,1,False,True,False,Karoon,890000000.0,29666.67
2756,40.0,1,False,True,False,Azarbaijan,1000000000.0,33333.33
2757,100.0,2,False,False,False,Northren Jamalzadeh,3600000000.0,120000.0
2758,89.0,2,True,True,False,Amirabad,3500000000.0,116666.67
2759,65.0,2,True,True,False,Afsarieh,1330000000.0,44333.33
2760,125.0,2,True,True,True,Central Janatabad,6250000000.0,208333.33
2761,125.0,2,True,True,True,Central Janatabad,6250000000.0,208333.33
2762,136.0,3,True,True,True,Pasdaran,7300000000.0,243333.33
2763,150.0,3,True,True,True,Heravi,7600000000.0,253333.33
2764,55.0,1,False,True,False,West Ferdows Boulevard,1580000000.0,52666.67
2765,130.0,3,True,True,True,Seyed Khandan,8450000000.0,281666.67
2766,73.0,2,False,True,False,West Ferdows Boulevard,1840000000.0,61333.33
2767,85.0,2,True,True,True,Northren Jamalzadeh,3600000000.0,120000.0
2768,63.0,1,True,True,True,Ostad Moein,1380000000.0,46000.0
2769,100.0,2,True,True,True,Tajrish,5700000000.0,190000.0
2770,83.0,2,True,True,True,Ozgol,55000000.0,1833.33
2771,110.0,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,105000.0
2772,71.0,2,True,True,True,North Program Organization,2160000000.0,72000.0
2773,37.0,1,False,True,False,Hashemi,570000000.0,19000.0
2774,68.0,1,True,True,True,Persian Gulf Martyrs Lake,2100000000.0,70000.0
2775,78.0,1,True,True,True,Persian Gulf Martyrs Lake,2450000000.0,81666.67
2776,105.0,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,108333.33
2777,60.0,1,True,True,False,Punak,2000000000.0,66666.67
2778,113.0,2,True,True,True,Karimkhan,3170000000.0,105666.67
2779,300.0,5,True,True,False,Lavasan,25000000000.0,833333.33
2780,50.0,2,False,True,False,Jeyhoon,730000000.0,24333.33
2781,60.0,1,False,True,False,Beryanak,830000000.0,27666.67
2782,37.0,1,False,False,False,Ostad Moein,620000000.0,20666.67
2783,33.0,1,False,True,False,Beryanak,560000000.0,18666.67
2784,73.0,2,False,True,True,Jeyhoon,1580000000.0,52666.67
2785,59.0,1,False,True,False,Beryanak,880000000.0,29333.33
2786,95.0,2,True,True,True,Qarchak,1450000000.0,48333.33
2787,75.0,2,False,False,False,Parand,300000000.0,10000.0
2788,65.0,2,False,True,True,Ostad Moein,1550000000.0,51666.67
2789,52.0,1,False,True,False,Pirouzi,1250000000.0,41666.67
2790,105.0,2,True,True,False,Andisheh,1100000000.0,36666.67
2791,50.0,1,False,True,False,Ostad Moein,850000000.0,28333.33
2792,74.0,2,True,True,True,Pirouzi,2200000000.0,73333.33
2793,132.0,3,True,False,True,Southern Suhrawardi,6700000000.0,223333.33
2794,104.0,2,True,True,True,Mehran,4200000000.0,140000.0
2795,50.0,1,False,False,False,Jeyhoon,715000000.0,23833.33
2796,55.0,1,True,True,True,Komeil,1100000000.0,36666.67
2797,46.0,1,False,False,False,Komeil,700000000.0,23333.33
2798,55.0,2,False,True,True,Beryanak,1020000000.0,34000.0
2799,108.0,2,True,True,False,Parand,1150000000.0,38333.33
2800,68.0,2,True,True,True,Ostad Moein,1970000000.0,65666.67
2801,130.0,2,True,True,True,Khademabad Garden,1755000000.0,58500.0
2803,40.0,1,False,True,False,Tenant,1050000000.0,35000.0
2804,63.0,1,False,False,True,Tenant,1350000000.0,45000.0
2805,140.0,3,True,True,True,Mirdamad,8000000000.0,266666.67
2806,42.0,1,True,True,True,Jeyhoon,900000000.0,30000.0
2807,90.0,2,True,True,True,Tenant,3150000000.0,105000.0
2808,39.0,1,True,True,False,Andisheh,550000000.0,18333.33
2809,55.0,2,True,True,True,Andisheh,450000000.0,15000.0
2810,200.0,3,True,True,True,Shahrake Gharb,14000000000.0,466666.67
2811,98.0,2,True,True,True,Si Metri Ji,1950000000.0,65000.0
2812,71.0,2,True,True,False,Salsabil,1185000000.0,39500.0
2813,50.0,1,False,False,True,Tenant,1250000000.0,41666.67
2814,53.0,1,False,True,False,Tenant,1113000000.0,37100.0
2815,60.0,1,True,True,True,Punak,2750000000.0,91666.67
2816,160.0,3,True,True,True,Pakdasht,980000000.0,32666.67
2817,63.0,2,True,False,True,Tenant,1890000000.0,63000.0
2818,96.0,2,True,True,True,Tenant,2400000000.0,80000.0
2819,90.0,2,True,True,True,Tenant,2300000000.0,76666.67
2820,120.0,3,True,True,True,Tenant,3240000000.0,108000.0
2821,100.0,2,True,True,True,Tenant,2600000000.0,86666.67
2822,80.0,2,True,True,True,Ostad Moein,2440000000.0,81333.33
2823,43.0,1,True,True,True,Tenant,1200000000.0,40000.0
2824,79.0,2,True,True,True,Tenant,2930000000.0,97666.67
2825,50.0,1,False,False,True,Tenant,1200000000.0,40000.0
2826,60.0,1,False,True,False,Tenant,1120000000.0,37333.33
2827,55.0,1,False,False,False,Tenant,1420000000.0,47333.33
2828,150.0,3,True,True,True,Dezashib,12000000000.0,400000.0
2829,55.0,1,True,True,True,Andisheh,450000000.0,15000.0
2830,55.0,1,False,True,False,Tenant,1155000000.0,38500.0
2831,100.0,2,True,True,True,Tajrish,5700000000.0,190000.0
2832,60.0,1,True,True,False,Tenant,1400000000.0,46666.67
2833,96.0,2,True,True,True,Gisha,5500000000.0,183333.33
2834,112.0,2,True,True,True,Persian Gulf Martyrs Lake,3300000000.0,110000.0
2835,65.0,2,True,True,False,Andisheh,600000000.0,20000.0
2836,100.0,2,True,True,True,Persian Gulf Martyrs Lake,1060000000.0,35333.33
2837,105.0,2,True,True,True,Yousef Abad,5600000000.0,186666.67
2838,125.0,3,True,False,False,Mirdamad,6500000000.0,216666.67
2839,48.0,1,True,True,False,Jeyhoon,995000000.0,33166.67
2840,67.0,2,True,True,True,Hakimiyeh,2170000000.0,72333.33
2841,83.0,2,True,True,True,Farmanieh,6200000000.0,206666.67
2842,150.0,3,True,True,True,Pardis,3900000000.0,130000.0
2843,100.0,2,True,True,True,Ostad Moein,3150000000.0,105000.0
2844,111.0,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,105000.0
2845,53.0,2,False,False,False,Tenant,1100000000.0,36666.67
2846,75.0,2,False,False,True,Parand,350000000.0,11666.67
2847,92.0,2,True,True,True,Sabalan,2300000000.0,76666.67
2848,53.0,1,True,True,True,Jeyhoon,1500000000.0,50000.0
2849,47.0,1,False,True,False,Karoon,800000000.0,26666.67
2850,330.0,3,True,True,True,Farmanieh,46200000000.0,1540000.0
2851,44.0,1,True,True,False,Jeyhoon,1040000000.0,34666.67
2852,80.0,2,True,True,True,Gheitarieh,6000000000.0,200000.0
2853,81.0,2,True,True,False,Valiasr,1800000000.0,60000.0
2854,117.0,3,True,True,True,Ostad Moein,3680000000.0,122666.67
2855,37.0,1,False,True,False,Azarbaijan,950000000.0,31666.67
2856,82.0,2,True,True,True,Parand,360000000.0,12000.0
2857,98.0,2,True,True,True,Si Metri Ji,1950000000.0,65000.0
2858,150.0,3,False,True,False,Zafar,6000000000.0,200000.0
2859,51.0,1,True,True,False,Hor Square,858500000.0,28616.67
2860,95.0,2,True,True,True,Shahran,3250000000.0,108333.33
2861,63.0,1,True,True,True,Ostad Moein,1280000000.0,42666.67
2862,80.0,2,False,False,True,Parand,390000000.0,13000.0
2863,133.0,3,True,True,True,Ekhtiarieh,8400000000.0,280000.0
2864,48.0,1,False,False,True,Fallah,710000000.0,23666.67
2865,185.0,3,True,True,True,East Ferdows Boulevard,9500000000.0,316666.67
2866,62.0,1,True,True,True,Fallah,806000000.0,26866.67
2867,75.0,2,True,False,True,Fallah,1200000000.0,40000.0
2868,48.0,1,False,False,True,Fallah,740000000.0,24666.67
2869,57.0,1,True,True,True,Ostad Moein,1600000000.0,53333.33
2870,55.0,3,True,True,True,Hashemi,1650000000.0,55000.0
2871,48.0,1,True,True,True,Ostad Moein,1350000000.0,45000.0
2872,49.0,1,True,True,True,Si Metri Ji,900000000.0,30000.0
2873,60.0,2,False,True,True,East Pars,1380000000.0,46000.0
2874,130.0,3,True,True,True,Persian Gulf Martyrs Lake,4150000000.0,138333.33
2875,70.0,2,True,False,True,Ray,1820000000.0,60666.67
2876,113.0,2,True,True,True,Persian Gulf Martyrs Lake,3170000000.0,105666.67
2877,80.0,2,True,True,True,Abazar,3000000000.0,100000.0
2878,93.0,2,True,True,False,Shahrake Quds,650000000.0,21666.67
2879,60.0,1,True,True,True,Railway,870000000.0,29000.0
2880,56.0,2,True,True,True,East Pars,1550000000.0,51666.67
2881,65.0,2,True,True,True,Central Janatabad,2620000000.0,87333.33
2882,68.0,2,False,True,True,Ostad Moein,1320000000.0,44000.0
2883,104.0,2,True,True,True,Si Metri Ji,1830000000.0,61000.0
2884,84.0,2,True,True,True,Central Janatabad,3850000000.0,128333.33
2885,72.0,2,True,True,False,West Ferdows Boulevard,2000000000.0,66666.67
2886,80.0,2,True,True,True,Shahrake Qods,880000000.0,29333.33
2887,68.0,2,True,True,True,Ostad Moein,1970000000.0,65666.67
2888,44.0,1,True,True,False,Jeyhoon,1050000000.0,35000.0
2889,105.0,2,True,True,True,Persian Gulf Martyrs Lake,2700000000.0,90000.0
2890,124.0,3,True,True,True,Shahr-e-Ziba,3980000000.0,132666.67
2891,220.0,3,True,True,True,Niavaran,20900000000.0,696666.67
2892,83.0,2,True,True,True,West Ferdows Boulevard,2640000000.0,88000.0
2893,68.0,2,True,True,True,Ostad Moein,1970000000.0,65666.67
2894,115.0,2,True,True,True,West Ferdows Boulevard,4900000000.0,163333.33
2895,80.0,2,True,True,True,Ostad Moein,2250000000.0,75000.0
2896,66.0,1,False,True,False,Andisheh,750000000.0,25000.0
2897,68.0,2,True,True,True,West Ferdows Boulevard,2930000000.0,97666.67
2898,60.0,2,True,True,True,West Ferdows Boulevard,2550000000.0,85000.0
2899,62.0,2,True,True,False,Punak,2250000000.0,75000.0
2900,57.0,1,True,True,True,Ostad Moein,1600000000.0,53333.33
2901,87.0,2,True,False,True,Parastar,2500000000.0,83333.33
2902,59.0,1,True,True,False,West Ferdows Boulevard,1950000000.0,65000.0
2903,55.0,1,True,True,True,East Pars,1450000000.0,48333.33
2904,101.0,2,True,True,True,Persian Gulf Martyrs Lake,5252000000.0,175066.67
2905,62.0,2,True,True,False,Shahran,2100000000.0,70000.0
2906,113.0,2,True,True,True,Pasdaran,8475000000.0,282500.0
2907,78.0,2,True,True,True,Keshavarz Boulevard,3500000000.0,116666.67
2908,66.0,1,True,True,False,Shahrake Quds,520000000.0,17333.33
2909,38.0,1,False,True,False,Andisheh,320000000.0,10666.67
2910,90.0,2,True,True,False,Yousef Abad,6300000000.0,210000.0
2911,45.0,1,False,False,False,Karoon,680000000.0,22666.67
2912,72.0,2,True,True,True,Saadat Abad,4000000000.0,133333.33
2913,105.0,2,True,True,True,North Program Organization,4900000000.0,163333.33
2914,155.0,3,True,True,True,North Program Organization,5100000000.0,170000.0
2915,112.0,3,True,True,True,Abazar,4300000000.0,143333.33
2916,65.0,1,True,True,True,Hassan Abad,510000000.0,17000.0
2917,40.0,1,True,True,True,East Pars,1145000000.0,38166.67
2918,140.0,3,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,126666.67
2919,155.0,3,True,True,True,North Program Organization,5300000000.0,176666.67
2920,50.0,1,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33
2921,45.0,1,False,True,False,Islamshahr,218000000.0,7266.67
2922,68.0,1,True,True,True,Shahrake Gharb,5000000000.0,166666.67
2923,85.0,2,False,True,False,Islamshahr,430000000.0,14333.33
2924,170.0,3,True,True,True,North Program Organization,8000000000.0,266666.67
2925,50.0,1,False,True,False,Islamshahr,240000000.0,8000.0
2926,55.0,1,False,True,False,Islamshahr,330000000.0,11000.0
2927,75.0,2,True,True,True,Saadat Abad,315000000.0,10500.0
2928,96.0,3,True,False,True,Shahryar,1145000000.0,38166.67
2929,58.0,1,False,False,False,Parand,235000000.0,7833.33
2930,43.0,1,False,True,False,Nawab,700000000.0,23333.33
2931,58.0,1,False,False,False,Parand,255000000.0,8500.0
2932,103.0,2,True,True,True,Feiz Garden,4000000000.0,133333.33
2933,70.0,1,True,True,True,Pasdaran,5100000000.0,170000.0
2934,150.0,3,True,True,True,Pasdaran,9750000000.0,325000.0
2935,65.0,1,False,True,False,Pakdasht,320000000.0,10666.67
2936,140.0,2,False,True,True,Marzdaran,5400000000.0,180000.0
2937,79.0,2,False,True,True,Si Metri Ji,1400000000.0,46666.67
2938,97.0,2,False,False,True,Jeyhoon,2300000000.0,76666.67
2939,90.0,2,True,True,True,Marzdaran,6230000000.0,207666.67
2940,175.0,3,True,True,True,Waterfall,8600000000.0,286666.67
2941,90.0,2,True,True,True,Marzdaran,6500000000.0,216666.67
2942,58.0,1,True,True,False,Chidz,3000000000.0,100000.0
2943,100.0,2,True,True,True,Mahallati,5300000000.0,176666.67
2944,135.0,2,False,False,False,Seyed Khandan,3800000000.0,126666.67
2945,185.0,3,True,True,True,Ekhtiarieh,16200000000.0,540000.0
2946,50.0,1,False,True,False,Northern Janatabad,1745000000.0,58166.67
2947,85.0,2,True,True,True,Salsabil,2000000000.0,66666.67
2948,110.0,3,True,True,True,Abazar,4250000000.0,141666.67
2949,67.0,2,True,True,True,Central Janatabad,3150000000.0,105000.0
2950,190.0,3,True,True,True,East Ferdows Boulevard,9500000000.0,316666.67
2951,95.0,2,True,True,True,Yousef Abad,6300000000.0,210000.0
2952,55.0,1,True,True,False,Salsabil,1050000000.0,35000.0
2953,75.0,2,False,False,True,Parand,550000000.0,18333.33
2954,87.0,2,True,True,True,Jeyhoon,1860000000.0,62000.0
2955,42.0,1,True,True,True,Jeyhoon,930000000.0,31000.0
2956,80.0,1,True,True,True,Jordan,4500000000.0,150000.0
2957,102.0,2,True,True,True,Saadat Abad,5000000000.0,166666.67
2958,140.0,3,True,True,True,East Ferdows Boulevard,7300000000.0,243333.33
2959,120.0,2,True,True,True,Saadat Abad,6000000000.0,200000.0
2960,212.0,4,True,True,False,Farmanieh,36000000000.0,1200000.0
2961,62.0,2,True,True,False,Punak,2100000000.0,70000.0
2962,41.0,1,False,False,True,Si Metri Ji,790000000.0,26333.33
2963,75.0,2,False,True,True,Jeyhoon,1700000000.0,56666.67
2964,57.0,1,True,True,True,Si Metri Ji,990000000.0,33000.0
2965,50.0,1,True,True,True,Hashemi,1500000000.0,50000.0
2966,54.0,1,True,True,True,Punak,2820000000.0,94000.0
2967,133.0,3,True,True,True,Persian Gulf Martyrs Lake,7500000000.0,250000.0
2968,97.0,2,True,True,True,Shahrake Gharb,5600000000.0,186666.67
2969,165.0,3,True,True,True,Niavaran,17655000000.0,588500.0
2970,59.0,1,True,True,True,Qasr-od-Dasht,1150000000.0,38333.33
2971,60.0,2,True,True,False,Karoon,1450000000.0,48333.33
2972,135.0,2,True,True,True,Mirdamad,9970000000.0,332333.33
2973,60.0,1,False,True,False,Azarbaijan,740000000.0,24666.67
2974,52.0,1,True,True,True,Niavaran,4600000000.0,153333.33
2975,65.0,1,True,True,True,Hashemi,1530000000.0,51000.0
2976,95.0,2,True,True,True,Shahran,3150000000.0,105000.0
2977,60.0,1,True,True,False,Northern Janatabad,2280000000.0,76000.0
2978,92.0,2,True,True,True,Parand,590000000.0,19666.67
2979,83.0,2,True,True,True,Mirdamad,4900000000.0,163333.33
2980,72.0,2,True,True,False,Southern Janatabad,2090000000.0,69666.67
2981,122.0,3,True,True,True,Yousef Abad,6000000000.0,200000.0
2982,118.0,2,True,True,True,Shahrake Gharb,10300000000.0,343333.33
2983,120.0,2,True,True,True,Tehransar,3480000000.0,116000.0
2984,115.0,3,True,True,False,Gheitarieh,6400000000.0,213333.33
2985,102.0,2,True,True,True,Shahryar,1225000000.0,40833.33
2986,65.0,2,True,True,True,Shahran,2400000000.0,80000.0
2987,70.0,2,True,True,False,Punak,2170000000.0,72333.33
2988,66.0,2,True,True,True,Central Janatabad,2620000000.0,87333.33
2989,60.0,1,True,True,False,Punak,2700000000.0,90000.0
2990,46.0,1,True,True,False,Shahran,1650000000.0,55000.0
2991,180.0,3,True,True,True,Niavaran,16000000000.0,533333.33
2992,60.0,1,False,True,False,Keshavarz Boulevard,1900000000.0,63333.33
2993,145.0,3,True,True,True,Shahrake Qods,1740000000.0,58000.0
2994,63.0,1,True,True,True,Sadeghieh,1620000000.0,54000.0
2995,58.0,1,True,True,True,Jeyhoon,1300000000.0,43333.33
2996,83.0,2,True,True,True,Shahran,3200000000.0,106666.67
2997,136.0,3,True,True,True,Sadeghieh,5150000000.0,171666.67
2998,68.0,2,False,True,False,Pakdasht,510000000.0,17000.0
2999,55.0,1,False,True,True,Tenant,1400000000.0,46666.67
3000,600.0,2,False,False,False,Damavand,4000000000.0,133333.33
3001,89.0,2,True,True,True,Shahr-e-Ziba,3150000000.0,105000.0
3002,101.0,2,True,True,True,Mirdamad,7300000000.0,243333.33
3003,85.0,2,True,True,True,Shahr-e-Ziba,2975000000.0,99166.67
3004,87.0,3,False,False,True,Parand,488000000.0,16266.67
3005,73.0,1,True,True,True,West Pars,2200000000.0,73333.33
3006,145.0,3,True,True,True,Shahrake Qods,1740000000.0,58000.0
3007,98.0,2,True,True,True,Pardis,550000000.0,18333.33
3008,90.0,2,True,True,True,Central Janatabad,3600000000.0,120000.0
3009,135.0,3,True,True,True,Gheitarieh,5700000000.0,190000.0
3010,105.0,2,True,True,True,Mirdamad,7770000000.0,259000.0
3011,90.0,2,True,True,False,Shahrake Azadi,1000000000.0,33333.33
3012,71.0,2,True,True,False,West Ferdows Boulevard,2800000000.0,93333.33
3013,75.0,2,True,True,True,Central Janatabad,3300000000.0,110000.0
3014,75.0,2,True,True,True,Parand,385000000.0,12833.33
3015,79.0,2,True,True,True,Pardis,550000000.0,18333.33
3016,345.0,4,True,True,True,Jordan,17000000000.0,566666.67
3017,90.0,2,True,True,True,Shahr-e-Ziba,3250000000.0,108333.33
3018,48.0,1,True,False,False,Fallah,800000000.0,26666.67
3019,110.0,2,True,True,True,Niavaran,12100000000.0,403333.33
3020,82.0,2,True,True,True,Jeyhoon,1890000000.0,63000.0
3021,44.0,1,False,False,False,Northern Janatabad,1650000000.0,55000.0
3022,58.0,1,True,True,True,Southern Program Organization,2500000000.0,83333.33
3023,117.0,2,True,True,True,Shahrake Gharb,7200000000.0,240000.0
3024,96.0,2,True,True,True,Shahr-e-Ziba,3000000000.0,100000.0
3026,108.0,2,True,True,True,Shahr-e-Ziba,5100000000.0,170000.0
3027,134.0,2,True,True,True,Mehran,940000000.0,31333.33
3028,70.0,2,True,True,True,East Ferdows Boulevard,2160000000.0,72000.0
3029,64.0,2,True,True,True,Punak,2240000000.0,74666.67
3030,56.0,3,False,True,False,Atabak,900000000.0,30000.0
3031,57.0,1,False,True,False,Amir Bahador,9800000000.0,326666.67
3032,68.0,2,True,True,True,Southern Janatabad,2200000000.0,73333.33
3033,55.0,1,True,True,True,West Ferdows Boulevard,2250000000.0,75000.0
3034,43.0,1,False,True,True,Jeyhoon,900000000.0,30000.0
3035,105.0,2,True,True,True,Shahran,3800000000.0,126666.67
3036,41.0,2,False,False,False,Salsabil,790000000.0,26333.33
3037,78.0,2,True,True,True,Si Metri Ji,1350000000.0,45000.0
3038,110.0,2,True,True,True,Zafar,5700000000.0,190000.0
3039,92.0,2,True,True,True,Punak,4100000000.0,136666.67
3040,96.0,2,True,True,True,Gheitarieh,6175000000.0,205833.33
3041,108.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
3042,76.0,2,False,True,True,Si Metri Ji,1350000000.0,45000.0
3043,80.0,2,True,True,True,Heravi,4300000000.0,143333.33
3044,105.0,2,False,False,False,West Ferdows Boulevard,3150000000.0,105000.0
3045,75.0,1,False,True,False,Golestan,750000000.0,25000.0
3046,56.0,2,True,True,False,Andisheh,515000000.0,17166.67
3047,50.0,1,False,False,False,Azarbaijan,1200000000.0,40000.0
3048,40.0,1,True,True,False,Jeyhoon,830000000.0,27666.67
3049,46.0,1,False,True,True,Jeyhoon,940000000.0,31333.33
3050,93.0,2,True,True,True,Jeyhoon,2600000000.0,86666.67
3051,530.0,4,True,True,True,Dorous,79500000000.0,2650000.0
3052,98.0,2,True,True,True,Si Metri Ji,1950000000.0,65000.0
3053,62.0,1,True,True,False,Narmak,2100000000.0,70000.0
3054,100.0,2,True,True,False,Shahr-e-Ziba,3800000000.0,126666.67
3055,150.0,3,True,True,True,Persian Gulf Martyrs Lake,765000000.0,25500.0
3056,270.0,4,True,True,False,Jordan,13000000000.0,433333.33
3057,50.0,1,False,True,False,Khavaran,710000000.0,23666.67
3058,130.0,2,True,True,True,Pasdaran,9500000000.0,316666.67
3059,69.0,2,False,True,False,Salsabil,1400000000.0,46666.67
3060,66.0,1,False,True,False,Qarchak,600000000.0,20000.0
3061,90.0,2,True,True,True,Northern Chitgar,690000000.0,23000.0
3062,75.0,2,True,True,True,Heravi,4590000000.0,153000.0
3063,58.0,1,True,True,True,East Ferdows Boulevard,2200000000.0,73333.33
3064,300.0,3,True,True,False,Argentina,17000000000.0,566666.67
3065,97.0,2,True,False,True,Si Metri Ji,1900000000.0,63333.33
3066,98.0,2,False,True,False,Parand,750000000.0,25000.0
3067,73.0,2,True,True,False,Parand,375000000.0,12500.0
